usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature,messiness_description
U-0006b0,S-ad32a8,2023-12-27,feature_7,10,1810,0,False,no_issue
U-0006b1,S-f74bdd,2024-02-12,feature_3,9,4482,0,True,no_issue
U-0006b2,S-3199cf,2023-08-07,feature_39,11,2398,0,False,no_issue
U-0006b3,S-648397,2024-08-08,feature_4,8,2048,0,False,no_issue
U-16ad07,S-5b4149,2023-08-12,feature_33,14,6818,0,False,no_issue
U-0006b4,S-3872fd,2024-07-18,feature_22,6,390,1,True,no_issue
U-0006b5,S-5163bd,2024-12-10,feature_21,8,3496,0,False,no_issue
U-7ec205,S-628884,2024-02-18,feature_28,19,-1,0,False,negative_usage_duration_secs
U-0c31e2,S-4f81c2,2023-12-03,feature_12,11,4004,0,False,no_issue
U-0006b6,S-e3165d,2023-11-28,feature_31,3,1356,0,False,no_issue
U-0006b7,S-e7f571,2024-12-25,,13,-1,0,False,negative_usage_duration_secs; null_feature_name
U-c0e79b,S-1b373c,2024-08-28,feature_3,6,1524,0,False,no_issue
U-0006b8,S-7dab19,2023-03-01,,11,5390,2,False,null_feature_name
U-4ef661,S-2bc644,2023-05-17,feature_36,9,486,1,False,no_issue
U-0006b9,S-cd13b5,2023-11-21,feature_11,17,5202,0,False,no_issue
U-0006ba,S-183460,2024-08-02,feature_22,7,301,0,False,no_issue
U-0006bb,S-d26bbf,2024-09-08,feature_18,6,-1,0,False,negative_usage_duration_secs
U-0f4045,S-367d84,2023-07-17,feature_21,10,820,1,False,no_issue
U-0006bc,S-d48577,2024-10-15,,10,430,0,False,null_feature_name
U-0006bd,S-b3f2cb,2024-10-14,feature_37,8,4392,0,True,no_issue
U-0006be,S-ecb8d5,2023-06-13,feature_22,12,3900,0,False,no_issue
U-0006bf,S-7b896c,2023-09-23,feature_24,14,4592,0,False,no_issue
U-0006c0,S-461334,2023-05-28,feature_25,5,415,0,False,no_issue
U-0006c1,S-0146f6,2024-10-18,feature_33,5,1390,0,False,no_issue
U-0006c2,S-856627,2023-10-20,feature_4,12,3096,1,False,no_issue
U-0006c3,S-ed75af,2023-05-05,feature_28,13,6175,4,False,no_issue
U-63efa2,S-9b623b,2023-11-04,feature_36,10,5760,0,False,no_issue
U-0006c4,S-d7163c,2023-06-17,feature_29,9,-1,0,False,negative_usage_duration_secs
U-0006c5,S-d74a31,2024-04-12,feature_5,9,1197,0,True,no_issue
U-0006c6,S-c318ea,2023-10-07,feature_3,13,7449,0,True,no_issue
U-0006c7,S-d3ecc2,2023-07-02,feature_26,5,2385,0,False,no_issue
U-0006c8,S-b046ad,2024-03-05,feature_19,6,510,0,False,no_issue
U-bc77d6,S-ac6f24,2023-11-09,feature_9,6,1752,2,False,no_issue
U-0006c9,S-eff018,2023-07-10,feature_8,10,300,0,False,no_issue
U-b820c3,S-76bf6c,2023-06-30,feature_36,13,-1,2,False,negative_usage_duration_secs
U-0006ca,S-0e526f,2023-08-03,feature_37,10,-1,0,False,negative_usage_duration_secs
U-0006cb,S-8d4b81,2023-08-16,feature_1,6,2778,0,False,no_issue
U-0006cc,S-5d5250,2024-12-07,feature_4,11,4972,1,False,no_issue
U-7ff1b6,S-e4a862,2023-12-20,feature_20,11,2266,1,False,no_issue
U-0006cd,S-dc9874,2024-04-11,feature_22,7,798,0,False,no_issue
U-0006ce,S-367dee,2024-10-11,feature_5,16,8624,0,False,no_issue
U-0006cf,S-3236ee,2024-06-27,feature_15,9,1134,2,False,no_issue
U-ab289b,S-c65456,2023-02-14,feature_38,10,1260,1,False,no_issue
U-6bee2b,S-cdc347,2023-12-07,feature_27,12,7200,0,False,no_issue
U-0006d0,S-9871f4,2024-03-09,,9,4707,0,False,null_feature_name
U-0006d1,S-0e8ae2,2023-04-30,feature_11,7,1939,0,False,no_issue
U-0006d2,S-37a9e3,2024-03-30,feature_2,13,5824,1,False,no_issue
U-0006d3,S-0a8200,2024-03-03,feature_20,8,-1,0,False,negative_usage_duration_secs
U-13cb7c,S-b784a1,2024-03-15,feature_13,14,5530,0,False,no_issue
U-4a4a13,S-770f21,2023-03-03,feature_10,11,3355,0,True,no_issue
U-0006d4,S-b29d83,2024-06-08,feature_9,5,1535,4,False,no_issue
U-cd63f5,S-3b7f8e,2024-06-15,feature_8,6,1464,0,False,no_issue
U-0006d5,S-f9cb96,2024-08-25,feature_25,16,-1,0,False,negative_usage_duration_secs
U-d3ecdb,S-c455ec,2024-10-05,feature_34,12,1176,0,False,no_issue
U-0006d6,S-81fc45,2023-05-01,feature_3,6,396,0,False,no_issue
U-0006d7,S-022a1e,2024-05-04,feature_5,5,2435,0,False,no_issue
U-0006d8,S-7679b6,2024-02-20,feature_40,8,600,5,False,no_issue
U-3b02e7,S-9a952b,2024-07-25,feature_21,12,-1,2,False,negative_usage_duration_secs
U-0006d9,S-8fbabd,2023-05-05,feature_8,17,5899,0,False,no_issue
U-c8d812,S-fbc35d,2023-08-20,feature_18,9,2943,0,False,no_issue
U-a2a52f,S-373490,2024-03-18,feature_31,-1,2712,0,False,negative_usage_count
U-bb1a51,S-f26ae0,2023-07-26,feature_35,9,81,0,False,no_issue
