subscription_id,account_id,start_date,end_date,start_month,end_month,subscription_age_days,subscription_age_months,mrr_clean,arr_clean,lifetime_mrr,churned_mrr,is_churned,churn_date,churn_month,plan_tier,seat_bucket,seats,rev_change_flag,subscription_status,is_new,is_upgrade,is_downgrade,dirty_row_flag,dirty_row_reason,dirty_row_reason_count
S-bb84b1,A-af0cd2,2023-10-12,2023-10-26,2023-10,2023-10,14,0,570.0,6840.0,0.0,570.0,True,2023-10-26,2023-10,Basic,26_to_50,30,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bb9299,A-7da956,2024-10-16,2024-11-15,2024-10,2024-11,30,1,0.0,0.0,0.0,0.0,False,,NaT,Pro,11_to_25,13,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-bba658,A-e4bf56,2024-12-17,,2024-12,NaT,366,12,323.0,3876.0,3876.0,0.0,False,,NaT,Basic,11_to_25,17,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bbafad,A-854864,2024-12-27,2024-12-30,2024-12,2024-12,3,0,380.0,4560.0,0.0,380.0,True,2024-12-24,2024-12,Basic,11_to_25,20,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bbc0f7,A-b7724f,2024-09-15,,2024-09,NaT,459,15,19.0,228.0,285.0,19.0,True,2024-09-01,2024-09,Basic,01_to_10,1,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bbcf43,A-b44e3e,2024-07-23,2024-08-22,2024-07,2024-08,30,1,0.0,0.0,0.0,0.0,True,2024-04-14,2024-04,Pro,26_to_50,40,unchanged,churned,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-bbd26a,A-df10db,2024-06-24,2024-07-12,2024-06,2024-07,18,1,57.0,684.0,57.0,57.0,True,2024-07-12,2024-07,Basic,01_to_10,3,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bbd8b5,A-54ecc2,2023-11-26,2024-11-23,2023-11,2024-11,363,12,76.0,912.0,912.0,76.0,True,2024-11-23,2024-11,Basic,01_to_10,4,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bbdf5c,A-b7ef83,2024-06-21,2024-07-24,2024-06,2024-07,33,1,1592.0,19104.0,1592.0,1592.0,True,2024-07-24,2024-07,Enterprise,01_to_10,8,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bbe998,A-08e34e,2024-07-01,2024-09-01,2024-07,2024-09,62,2,686.0,8232.0,1372.0,686.0,True,2024-09-01,2024-09,Pro,11_to_25,14,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bbff6f,A-df10db,2024-05-19,2024-07-12,2024-05,2024-07,54,2,1274.0,15288.0,2548.0,1274.0,True,2024-07-12,2024-07,Pro,26_to_50,26,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bc0806,A-d792a6,2024-07-04,2024-08-13,2024-07,2024-08,40,1,796.0,9552.0,796.0,796.0,True,2024-08-13,2024-08,Enterprise,01_to_10,4,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bc1457,A-69b156,2024-10-06,,2024-10,NaT,438,14,1393.0,16716.0,19502.0,0.0,False,,NaT,Enterprise,01_to_10,7,contraction,active,False,False,True,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bc2633,A-ba6516,2024-11-03,,2024-11,NaT,410,13,1323.0,15876.0,17199.0,1323.0,True,2024-03-17,2024-03,Pro,26_to_50,27,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bc2ca5,A-7988d1,2024-04-29,2024-12-24,2024-04,2024-12,239,8,627.0,7524.0,5016.0,627.0,True,2024-12-24,2024-12,Basic,26_to_50,33,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bc4da7,A-02cd81,2024-09-10,2024-10-10,2024-09,2024-10,30,1,0.0,0.0,0.0,0.0,True,2024-04-30,2024-04,Basic,26_to_50,44,unchanged,churned,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-bc5755,A-ffdfd5,2024-10-20,,2024-10,NaT,424,14,1393.0,16716.0,19502.0,1393.0,True,2024-08-08,2024-08,Enterprise,01_to_10,7,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bc5908,A-0354fe,2024-11-15,2024-11-26,2024-11,2024-11,11,0,6766.0,81192.0,0.0,6766.0,True,2024-11-26,2024-11,Enterprise,26_to_50,34,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bc66af,A-157070,2024-02-12,2024-10-02,2024-02,2024-10,233,8,882.0,10584.0,7056.0,882.0,True,2024-12-27,2024-12,Pro,11_to_25,18,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bc736c,A-d49cc5,2024-09-28,,2024-09,NaT,446,15,950.0,11400.0,14250.0,950.0,True,2024-04-12,2024-04,Basic,26_to_50,50,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bc7cab,A-cc8c8f,2024-12-19,2025-01-18,2024-12,2025-01,30,1,0.0,0.0,0.0,0.0,True,2024-09-12,2024-09,Basic,26_to_50,48,contraction,churned,False,False,True,True,"[""trial_capped_at_30_days""]",1
S-bcbe03,A-2789e3,2024-10-22,,2024-10,NaT,422,14,209.0,2508.0,2926.0,0.0,False,,NaT,Basic,11_to_25,11,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bd02dd,A-eb7fac,2023-12-26,2024-07-22,2023-12,2024-07,209,7,588.0,7056.0,4116.0,588.0,True,2024-07-22,2024-07,Pro,11_to_25,12,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bd1912,A-0cc442,2024-10-06,2024-10-23,2024-10,2024-10,17,0,1843.0,22116.0,0.0,1843.0,True,2024-10-23,2024-10,Basic,50+,97,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bd1ee1,A-bd4708,2024-12-18,,2024-12,NaT,365,12,7363.0,88356.0,88356.0,0.0,False,,NaT,Enterprise,26_to_50,37,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bd2ab2,A-186a44,2024-11-23,,2024-11,NaT,390,13,9353.0,112236.0,121589.0,0.0,False,,NaT,Enterprise,26_to_50,47,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bd3e24,A-ffc04f,2024-12-21,2024-12-21,2024-12,2024-12,0,0,637.0,7644.0,0.0,637.0,True,2024-08-03,2024-08,Pro,11_to_25,13,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bd5207,A-7cfe77,2024-12-05,2024-12-19,2024-12,2024-12,14,0,1311.0,15732.0,0.0,1311.0,True,2024-12-19,2024-12,Basic,50+,69,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bd9394,A-039727,2024-11-28,2024-12-22,2024-11,2024-12,24,1,0.0,0.0,0.0,0.0,True,2024-12-22,2024-12,Enterprise,50+,64,expansion,churned,False,True,False,True,"[""end_date_derived""]",1
S-bdac36,A-443f6f,2024-12-08,,2024-12,NaT,375,12,3781.0,45372.0,45372.0,0.0,False,,NaT,Enterprise,11_to_25,19,unchanged,active,True,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bdc6b7,A-7f29a7,2024-12-02,2024-12-25,2024-12,2024-12,23,0,8159.0,97908.0,0.0,8159.0,True,2024-10-09,2024-10,Enterprise,26_to_50,41,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bdd2e4,A-ce66f8,2024-05-16,,2024-05,NaT,581,19,551.0,6612.0,10469.0,0.0,False,,NaT,Basic,26_to_50,29,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bdd4c5,A-5a92e7,2024-12-03,,2024-12,NaT,380,12,1372.0,16464.0,16464.0,1372.0,True,2024-11-11,2024-11,Pro,26_to_50,28,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bdd5df,A-a45270,2024-07-18,2024-11-12,2024-07,2024-11,117,4,4975.0,59700.0,19900.0,4975.0,True,2024-11-12,2024-11,Enterprise,11_to_25,25,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bdf4de,A-6e7827,2024-03-22,2024-04-09,2024-03,2024-04,18,1,398.0,4776.0,398.0,398.0,True,2024-04-09,2024-04,Enterprise,01_to_10,2,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bdf7c2,A-c42f1f,2024-10-26,2024-12-24,2024-10,2024-12,59,2,539.0,6468.0,1078.0,539.0,True,,NaT,Pro,11_to_25,11,contraction,churned,False,False,True,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bdf8bf,A-cdf020,2023-12-01,2024-09-23,2023-12,2024-09,297,9,1519.0,18228.0,13671.0,1519.0,True,2024-11-07,2024-11,Pro,26_to_50,31,unchanged,churned,True,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-be05fd,A-32728c,2024-03-23,2024-07-19,2024-03,2024-07,118,4,0.0,0.0,0.0,0.0,True,2024-07-19,2024-07,Enterprise,11_to_25,20,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-be079b,A-6da850,2024-04-29,2024-10-25,2024-04,2024-10,179,6,0.0,0.0,0.0,0.0,True,2024-10-25,2024-10,Basic,01_to_10,5,contraction,churned,False,False,True,True,"[""end_date_derived""]",1
S-be0fc9,A-e693b6,2024-08-31,2024-10-10,2024-08,2024-10,40,2,0.0,0.0,0.0,0.0,True,2024-10-10,2024-10,Enterprise,50+,55,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-be3ff6,A-de58ca,2023-07-17,2023-08-16,2023-07,2023-08,30,1,0.0,0.0,0.0,0.0,False,,NaT,Pro,50+,105,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-be42e1,A-9f2731,2024-10-22,2024-12-09,2024-10,2024-12,48,2,0.0,0.0,0.0,0.0,True,2024-12-09,2024-12,Pro,26_to_50,39,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-be509c,A-49b828,2023-08-10,2023-09-09,2023-08,2023-09,30,1,0.0,0.0,0.0,0.0,False,,NaT,Enterprise,01_to_10,6,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-be53ea,A-526d93,2024-07-28,2024-09-25,2024-07,2024-09,59,2,2107.0,25284.0,4214.0,2107.0,True,2024-09-25,2024-09,Pro,26_to_50,43,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-be601b,A-8ae05d,2024-07-07,2024-08-30,2024-07,2024-08,54,1,1634.0,19608.0,1634.0,1634.0,True,2024-08-30,2024-08,Basic,50+,86,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-be655e,A-7f29a7,2024-11-24,,2024-11,NaT,389,13,779.0,9348.0,10127.0,779.0,True,2024-10-09,2024-10,Basic,26_to_50,41,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-be828b,A-cbbe12,2023-08-09,,2023-08,NaT,862,28,1960.0,23520.0,54880.0,0.0,False,,NaT,Pro,26_to_50,40,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-be86e3,A-3a5ad8,2024-01-14,,2024-01,NaT,704,23,2189.0,26268.0,50347.0,0.0,False,,NaT,Enterprise,11_to_25,11,contraction,active,False,False,True,True,"[""mrr_arr_imputed_from_lookup""]",1
S-beaa35,A-781cc0,2024-11-01,2024-12-09,2024-11,2024-12,38,1,0.0,0.0,0.0,0.0,True,2024-12-09,2024-12,Pro,11_to_25,12,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-bedd26,A-20736a,2024-09-03,,2024-09,NaT,471,15,9950.0,119400.0,149250.0,9950.0,True,2024-03-19,2024-03,Enterprise,26_to_50,50,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bef342,A-4814a3,2024-11-26,,2024-11,NaT,387,13,17313.0,207756.0,225069.0,17313.0,True,2024-11-25,2024-11,Enterprise,50+,87,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-befdba,A-ff79f2,2024-11-15,2024-11-19,2024-11,2024-11,4,0,684.0,8208.0,0.0,684.0,True,,NaT,Basic,26_to_50,36,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-befdf1,A-68f37c,2024-02-27,2024-12-18,2024-02,2024-12,295,10,247.0,2964.0,2470.0,247.0,True,2024-12-18,2024-12,Basic,11_to_25,13,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-beff12,A-f44180,2023-10-17,,2023-10,NaT,793,26,1791.0,21492.0,46566.0,1791.0,True,2023-04-29,2023-04,Enterprise,01_to_10,9,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bf304b,A-89ee83,2024-12-27,,2024-12,NaT,356,12,3582.0,42984.0,42984.0,0.0,False,,NaT,Enterprise,11_to_25,18,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bf3403,A-0cc442,2024-11-10,,2024-11,NaT,403,13,8955.0,107460.0,116415.0,8955.0,True,2024-10-23,2024-10,Enterprise,26_to_50,45,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bf39f7,A-3793ee,2024-01-24,,2024-01,NaT,694,23,2401.0,28812.0,55223.0,2401.0,True,2023-06-16,2023-06,Pro,26_to_50,49,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bf424e,A-8b0451,2024-12-22,2024-12-29,2024-12,2024-12,7,0,8159.0,97908.0,0.0,8159.0,True,2024-12-29,2024-12,Enterprise,26_to_50,41,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bf43b4,A-6f8ad2,2024-12-04,,2024-12,NaT,379,12,2009.0,24108.0,24108.0,0.0,False,,NaT,Pro,26_to_50,41,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bf4ec8,A-7a0d69,2024-08-20,2024-12-29,2024-08,2024-12,131,4,735.0,8820.0,2940.0,735.0,True,2024-12-29,2024-12,Pro,11_to_25,15,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bf6d7b,A-8b25f2,2024-12-08,,2024-12,NaT,375,12,1421.0,17052.0,17052.0,0.0,False,,NaT,Pro,26_to_50,29,contraction,active,False,False,True,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bf806d,A-7c5768,2024-09-21,,2024-09,NaT,453,15,1178.0,14136.0,17670.0,0.0,False,,NaT,Basic,50+,62,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bf893c,A-6965e1,2024-12-07,2024-12-09,2024-12,2024-12,2,0,7562.0,90744.0,0.0,7562.0,True,2024-12-09,2024-12,Enterprise,26_to_50,38,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bf89e6,A-812c5b,2024-05-19,,2024-05,NaT,578,19,6370.0,76440.0,121030.0,6370.0,True,2024-05-11,2024-05,Pro,50+,130,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bf9b37,A-692f18,2024-05-25,2024-12-23,2024-05,2024-12,212,7,294.0,3528.0,2058.0,294.0,True,2024-12-23,2024-12,Pro,01_to_10,6,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bf9e6d,A-9779ad,2024-10-23,,2024-10,NaT,421,14,7960.0,95520.0,111440.0,7960.0,True,2024-08-11,2024-08,Enterprise,26_to_50,40,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bfc0f8,A-7cfe77,2024-08-10,2024-12-19,2024-08,2024-12,131,4,1311.0,15732.0,5244.0,1311.0,True,2024-12-19,2024-12,Basic,50+,69,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bfc2c2,A-7f8241,2023-09-06,,2023-09,NaT,834,27,1666.0,19992.0,44982.0,0.0,False,,NaT,Pro,26_to_50,34,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bfca66,A-10b8da,2023-06-09,,2023-06,NaT,923,30,266.0,3192.0,7980.0,0.0,False,,NaT,Basic,11_to_25,14,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bfd04c,A-2e3bad,2024-04-03,,2024-04,NaT,624,20,1159.0,13908.0,23180.0,1159.0,True,2024-03-30,2024-03,Basic,50+,61,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bfdb45,A-cb6cc6,2023-04-20,2023-05-20,2023-04,2023-05,30,1,0.0,0.0,0.0,0.0,False,,NaT,Enterprise,11_to_25,13,unchanged,trial,True,False,False,True,"[""trial_capped_at_30_days""]",1
S-bfe8ca,A-22f2df,2024-12-22,,2024-12,NaT,361,12,2989.0,35868.0,35868.0,0.0,False,,NaT,Pro,50+,61,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bff3b5,A-10b8f2,2024-03-22,2024-06-04,2024-03,2024-06,74,3,2303.0,27636.0,6909.0,2303.0,True,2024-06-04,2024-06,Pro,26_to_50,47,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bff4f8,A-b07346,2024-11-21,,2024-11,NaT,392,13,10149.0,121788.0,131937.0,10149.0,True,2024-11-12,2024-11,Enterprise,50+,51,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bff540,A-798a3f,2024-05-06,2024-07-19,2024-05,2024-07,74,2,2388.0,28656.0,4776.0,2388.0,True,2024-07-19,2024-07,Enterprise,11_to_25,12,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bff8c5,A-202b67,2024-07-18,2024-09-14,2024-07,2024-09,58,2,209.0,2508.0,418.0,209.0,True,2024-09-14,2024-09,Basic,11_to_25,11,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-c005ac,A-92a3af,2024-09-18,,2024-09,NaT,456,15,4975.0,59700.0,74625.0,0.0,False,,NaT,Enterprise,11_to_25,25,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c0127d,A-5c9849,2024-12-03,2025-01-02,2024-12,2025-01,30,1,0.0,0.0,0.0,0.0,True,2024-11-13,2024-11,Enterprise,11_to_25,19,unchanged,churned,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-c01d79,A-296d7c,2024-07-19,2024-11-04,2024-07,2024-11,108,4,0.0,0.0,0.0,0.0,True,2024-11-04,2024-11,Basic,11_to_25,24,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-c021c2,A-bd4708,2024-07-24,,2024-07,NaT,512,17,7363.0,88356.0,125171.0,0.0,False,,NaT,Enterprise,26_to_50,37,unchanged,active,True,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c033fa,A-151c9a,2024-06-26,,2024-06,NaT,540,18,2548.0,30576.0,45864.0,2548.0,True,2023-11-04,2023-11,Pro,50+,52,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c0352b,A-cc102e,2024-11-06,2024-11-19,2024-11,2024-11,13,0,637.0,7644.0,0.0,637.0,True,2024-11-19,2024-11,Pro,11_to_25,13,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-c03f87,A-6f50ae,2024-01-05,2024-02-26,2024-01,2024-02,52,1,3781.0,45372.0,3781.0,3781.0,True,2024-02-26,2024-02,Enterprise,11_to_25,19,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-c04755,A-2789e3,2024-10-14,,2024-10,NaT,430,14,209.0,2508.0,2926.0,0.0,False,,NaT,Basic,11_to_25,11,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c067fc,A-249769,2024-07-18,2024-12-16,2024-07,2024-12,151,5,95.0,1140.0,475.0,95.0,True,2024-12-16,2024-12,Basic,01_to_10,5,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-c069ab,A-956988,2024-12-05,2024-12-30,2024-12,2024-12,25,0,10945.0,131340.0,0.0,10945.0,True,2024-12-30,2024-12,Enterprise,50+,55,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-c0789c,A-7c5768,2024-12-02,2025-01-01,2024-12,2025-01,30,1,0.0,0.0,0.0,0.0,False,,NaT,Enterprise,26_to_50,26,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-c07ede,A-cea1f0,2024-10-07,,2024-10,NaT,437,14,392.0,4704.0,5488.0,0.0,False,,NaT,Pro,01_to_10,8,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c0820a,A-6a7c9d,2024-12-26,,2024-12,NaT,357,12,1274.0,15288.0,15288.0,1274.0,True,2024-11-21,2024-11,Pro,26_to_50,26,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c08805,A-6f8ad2,2024-09-03,2024-10-03,2024-09,2024-10,30,1,882.0,10584.0,882.0,882.0,True,,NaT,Pro,11_to_25,18,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c0a7d8,A-0dbdc6,2024-10-26,,2024-10,NaT,418,14,5970.0,71640.0,83580.0,5970.0,True,2024-04-14,2024-04,Enterprise,26_to_50,30,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c0ca82,A-00cac8,2024-12-02,,2024-12,NaT,381,12,931.0,11172.0,11172.0,0.0,False,,NaT,Pro,11_to_25,19,contraction,active,False,False,True,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c0d979,A-3932db,2024-09-19,2024-10-19,2024-09,2024-10,30,1,0.0,0.0,0.0,0.0,False,,NaT,Enterprise,11_to_25,19,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-c0e639,A-7920cc,2024-01-07,2024-02-06,2024-01,2024-02,30,1,0.0,0.0,0.0,0.0,False,,NaT,Pro,26_to_50,50,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-c1012c,A-b7b7b7,2024-09-19,,2024-09,NaT,455,15,4776.0,57312.0,71640.0,0.0,False,,NaT,Enterprise,11_to_25,24,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c1056f,A-6f8ad2,2024-10-23,,2024-10,NaT,421,14,399.0,4788.0,5586.0,0.0,False,,NaT,Basic,11_to_25,21,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c10f0c,A-0f7d77,2024-11-11,,2024-11,NaT,402,13,114.0,1368.0,1482.0,114.0,True,2024-11-09,2024-11,Basic,01_to_10,6,unchanged,churned,True,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c1164e,A-4ef964,2024-09-06,,2024-09,NaT,468,15,3430.0,41160.0,51450.0,3430.0,True,2024-06-19,2024-06,Pro,50+,70,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c1316c,A-855a48,2024-07-30,2024-08-01,2024-07,2024-08,2,1,11940.0,143280.0,11940.0,11940.0,True,2024-08-01,2024-08,Enterprise,50+,60,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-c13970,A-59f724,2024-06-27,,2024-06,NaT,539,18,684.0,8208.0,12312.0,0.0,False,,NaT,Basic,26_to_50,36,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c14073,A-ba6516,2024-01-30,2024-03-17,2024-01,2024-03,47,2,513.0,6156.0,1026.0,513.0,True,2024-03-17,2024-03,Basic,26_to_50,27,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-c1446e,A-9289f6,2023-11-15,2023-12-15,2023-11,2023-12,30,1,0.0,0.0,0.0,0.0,True,2023-08-24,2023-08,Enterprise,11_to_25,22,unchanged,churned,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-c14566,A-313be3,2023-12-11,2024-03-23,2023-12,2024-03,103,3,2303.0,27636.0,6909.0,2303.0,True,2024-03-23,2024-03,Pro,26_to_50,47,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-c14b9d,A-91e948,2023-12-06,,2023-12,NaT,743,24,779.0,9348.0,18696.0,0.0,False,,NaT,Basic,26_to_50,41,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c14eeb,A-fce879,2024-09-28,2024-12-03,2024-09,2024-12,66,3,627.0,7524.0,1881.0,627.0,True,2024-12-03,2024-12,Basic,26_to_50,33,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-c14f97,A-7e0a10,2024-02-05,2024-09-26,2024-02,2024-09,234,7,2254.0,27048.0,15778.0,2254.0,True,2024-09-26,2024-09,Pro,26_to_50,46,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-c158df,A-fa2041,2024-10-27,,2024-10,NaT,417,14,3582.0,42984.0,50148.0,3582.0,True,2024-07-13,2024-07,Enterprise,11_to_25,18,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c15f06,A-82d8a6,2024-12-27,2024-12-29,2024-12,2024-12,2,0,1617.0,19404.0,0.0,1617.0,True,2024-12-29,2024-12,Pro,26_to_50,33,expansion,churned,False,True,True,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-c15fcc,A-fd9422,2024-08-25,2024-10-02,2024-08,2024-10,38,2,1102.0,13224.0,2204.0,1102.0,True,,NaT,Basic,50+,58,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
