subscription_id,account_id,month,change_type,change_amount,mrr,prev_mrr
S-dc9874,A-cc102e,2024-05,new,2058.0,2058.0,0.0
S-dc9874,A-cc102e,2024-10,churn,-2058.0,0.0,2058.0
S-dcae52,A-00cac8,2024-10,new,3980.0,3980.0,0.0
S-dcbf45,A-0f3e88,2024-01,new,1078.0,1078.0,0.0
S-dcbf45,A-0f3e88,2024-09,churn,-1078.0,0.0,1078.0
S-dcc084,A-526d93,2024-10,new,817.0,817.0,0.0
S-dcc1a5,A-029f69,2024-05,new,1274.0,1274.0,0.0
S-dcc1a5,A-029f69,2025-01,churn,-1274.0,0.0,1274.0
S-dccf50,A-a09355,2024-11,new,4577.0,4577.0,0.0
S-dcd084,A-d27f50,2024-12,new,9552.0,9552.0,0.0
S-dcd084,A-d27f50,2025-01,churn,-9552.0,0.0,9552.0
S-dceac6,A-417d2f,2023-12,new,796.0,796.0,0.0
S-dceac6,A-417d2f,2025-01,churn,-796.0,0.0,796.0
S-dcf449,A-adc1f3,2024-11,new,9950.0,9950.0,0.0
S-dd220e,A-6da850,2024-06,new,7363.0,7363.0,0.0
S-dd220e,A-6da850,2024-11,churn,-7363.0,0.0,7363.0
S-dd3b36,A-1b7577,2024-11,new,76.0,76.0,0.0
S-dd3b36,A-1b7577,2025-01,churn,-76.0,0.0,76.0
S-dd5a4c,A-716841,2024-05,new,3059.0,3059.0,0.0
S-dd5a4c,A-716841,2024-12,churn,-3059.0,0.0,3059.0
S-dd73ac,A-39b19f,2024-05,new,2786.0,2786.0,0.0
S-dd80e4,A-0532a9,2024-11,new,4179.0,4179.0,0.0
S-dd8371,A-fa2041,2024-07,new,285.0,285.0,0.0
S-dd85c4,A-65c341,2024-02,new,6169.0,6169.0,0.0
S-dd85c4,A-65c341,2024-08,churn,-6169.0,0.0,6169.0
S-dda23d,A-1b707d,2023-11,new,343.0,343.0,0.0
S-dda681,A-8bde0c,2024-12,new,588.0,588.0,0.0
S-dda681,A-8bde0c,2025-01,churn,-588.0,0.0,588.0
S-ddb09e,A-cc1d8d,2024-12,new,1592.0,1592.0,0.0
S-ddb09e,A-cc1d8d,2025-01,churn,-1592.0,0.0,1592.0
S-ddbad0,A-bad8c1,2023-09,new,798.0,798.0,0.0
S-ddbad0,A-bad8c1,2023-11,churn,-798.0,0.0,798.0
S-ddc51c,A-ad296b,2024-12,new,1862.0,1862.0,0.0
S-ddf5ff,A-1f559b,2024-06,new,1102.0,1102.0,0.0
S-ddf5ff,A-1f559b,2024-10,churn,-1102.0,0.0,1102.0
S-de059a,A-35083d,2024-05,new,3781.0,3781.0,0.0
S-de3170,A-98a59a,2024-10,new,2744.0,2744.0,0.0
S-de3416,A-0dbdc6,2024-12,new,2303.0,2303.0,0.0
S-de473d,A-e6afc1,2023-05,new,294.0,294.0,0.0
S-de5d6e,A-e36807,2024-09,new,494.0,494.0,0.0
S-de6767,A-e3bd71,2024-10,new,6169.0,6169.0,0.0
S-de7a48,A-ccc747,2024-10,new,1127.0,1127.0,0.0
S-de7a48,A-ccc747,2025-01,churn,-1127.0,0.0,1127.0
S-de9b4b,A-600734,2024-11,new,1764.0,1764.0,0.0
S-de9ce0,A-faa28c,2024-08,new,9552.0,9552.0,0.0
S-de9ce0,A-faa28c,2025-01,churn,-9552.0,0.0,9552.0
S-de9e50,A-67be94,2023-11,new,779.0,779.0,0.0
S-de9e50,A-67be94,2024-07,churn,-779.0,0.0,779.0
S-dea1f5,A-bb1eaa,2024-07,new,399.0,399.0,0.0
S-dea1f5,A-bb1eaa,2024-09,churn,-399.0,0.0,399.0
S-deb65c,A-1f0636,2024-10,new,1995.0,1995.0,0.0
S-debbee,A-3a7284,2024-11,new,1387.0,1387.0,0.0
S-debbee,A-3a7284,2025-01,churn,-1387.0,0.0,1387.0
S-dec1fb,A-297a2d,2023-08,new,7164.0,7164.0,0.0
S-decbf7,A-a33200,2024-11,new,5771.0,5771.0,0.0
S-dee62f,A-524364,2024-12,new,228.0,228.0,0.0
S-df0314,A-39ddf4,2024-12,new,1960.0,1960.0,0.0
S-df262a,A-43a9e3,2023-11,new,5572.0,5572.0,0.0
S-df5924,A-443f6f,2024-12,new,931.0,931.0,0.0
S-df5924,A-443f6f,2025-01,churn,-931.0,0.0,931.0
S-df69fe,A-e7a1e2,2024-12,new,8756.0,8756.0,0.0
S-df819a,A-ffc04f,2024-09,new,980.0,980.0,0.0
S-df91b0,A-ba6516,2024-10,new,513.0,513.0,0.0
S-dfa4c8,A-eb7fac,2024-01,new,343.0,343.0,0.0
S-dfa4c8,A-eb7fac,2024-05,churn,-343.0,0.0,343.0
S-dfaf24,A-970c97,2024-12,new,513.0,513.0,0.0
S-dfaf24,A-970c97,2025-01,churn,-513.0,0.0,513.0
S-dfbd79,A-977ca0,2024-11,new,686.0,686.0,0.0
S-dfbd79,A-977ca0,2024-12,churn,-686.0,0.0,686.0
S-dfe952,A-e351e1,2024-09,new,627.0,627.0,0.0
S-dfe952,A-e351e1,2025-01,churn,-627.0,0.0,627.0
S-e0075b,A-b3fe05,2024-09,new,3383.0,3383.0,0.0
S-e04d93,A-5a215a,2024-05,new,17313.0,17313.0,0.0
S-e04d93,A-5a215a,2025-01,churn,-17313.0,0.0,17313.0
S-e05562,A-075038,2023-11,new,833.0,833.0,0.0
S-e05562,A-075038,2024-10,churn,-833.0,0.0,833.0
S-e05ab8,A-0158bb,2024-12,new,1029.0,1029.0,0.0
S-e07b30,A-029f69,2024-11,new,147.0,147.0,0.0
S-e07b30,A-029f69,2025-01,churn,-147.0,0.0,147.0
S-e090ae,A-e2cd1b,2024-05,new,2985.0,2985.0,0.0
S-e093a9,A-80eeb6,2023-08,new,1078.0,1078.0,0.0
S-e093a9,A-80eeb6,2024-03,churn,-1078.0,0.0,1078.0
S-e09e04,A-fda07f,2024-08,new,2786.0,2786.0,0.0
S-e09e04,A-fda07f,2024-10,churn,-2786.0,0.0,2786.0
S-e0a991,A-9affe6,2023-04,new,1393.0,1393.0,0.0
S-e0a991,A-9affe6,2024-02,churn,-1393.0,0.0,1393.0
S-e0bfb1,A-029f69,2024-08,new,1029.0,1029.0,0.0
S-e0bfb1,A-029f69,2024-09,churn,-1029.0,0.0,1029.0
S-e0cd01,A-0cc442,2024-10,new,855.0,855.0,0.0
S-e0cd01,A-0cc442,2024-11,churn,-855.0,0.0,855.0
S-e0f238,A-463db0,2024-12,new,1715.0,1715.0,0.0
S-e0f238,A-463db0,2025-01,churn,-1715.0,0.0,1715.0
S-e1081c,A-5fe118,2024-12,new,7761.0,7761.0,0.0
S-e1081c,A-5fe118,2025-01,churn,-7761.0,0.0,7761.0
S-e11518,A-3ce5b8,2023-12,new,9261.0,9261.0,0.0
S-e11518,A-3ce5b8,2024-10,churn,-9261.0,0.0,9261.0
S-e11cde,A-0f6450,2024-12,new,5572.0,5572.0,0.0
S-e133a5,A-4a4c2d,2023-07,new,1026.0,1026.0,0.0
S-e133a5,A-4a4c2d,2024-02,churn,-1026.0,0.0,1026.0
S-e143c9,A-bd4513,2024-12,new,2450.0,2450.0,0.0
S-e143c9,A-bd4513,2025-01,churn,-2450.0,0.0,2450.0
S-e14e00,A-a7bd4b,2023-10,new,294.0,294.0,0.0
S-e14e00,A-a7bd4b,2024-11,churn,-294.0,0.0,294.0
S-e1820e,A-0651a4,2024-11,new,3781.0,3781.0,0.0
S-e1820e,A-0651a4,2025-01,churn,-3781.0,0.0,3781.0
S-e195f5,A-956988,2024-12,new,2388.0,2388.0,0.0
S-e195f5,A-956988,2025-01,churn,-2388.0,0.0,2388.0
S-e1db7e,A-186a44,2024-03,new,380.0,380.0,0.0
S-e1de58,A-ce550d,2024-10,new,6965.0,6965.0,0.0
S-e1de58,A-ce550d,2025-01,churn,-6965.0,0.0,6965.0
S-e1e2bf,A-7da956,2024-09,new,247.0,247.0,0.0
S-e1e2bf,A-7da956,2024-12,churn,-247.0,0.0,247.0
S-e1ee60,A-712533,2024-11,new,3582.0,3582.0,0.0
S-e1fa5b,A-157070,2024-12,new,3184.0,3184.0,0.0
S-e1fa5b,A-157070,2025-01,churn,-3184.0,0.0,3184.0
S-e21910,A-50f3f7,2024-02,new,589.0,589.0,0.0
S-e22519,A-f44180,2024-06,new,686.0,686.0,0.0
S-e25e6e,A-5a92e7,2024-12,new,76.0,76.0,0.0
S-e260ff,A-bcf87c,2024-12,new,4179.0,4179.0,0.0
S-e267d1,A-4a4c2d,2023-12,new,10746.0,10746.0,0.0
S-e2793d,A-4c38bc,2024-10,new,684.0,684.0,0.0
S-e2799b,A-4c56c9,2024-05,new,2587.0,2587.0,0.0
S-e27a20,A-ffc04f,2024-12,new,247.0,247.0,0.0
S-e27e43,A-700ade,2024-11,new,9552.0,9552.0,0.0
S-e2981a,A-7f4db3,2024-11,new,3582.0,3582.0,0.0
S-e2a10c,A-118d55,2024-12,new,342.0,342.0,0.0
S-e2a10c,A-118d55,2025-01,churn,-342.0,0.0,342.0
S-e2c20a,A-3be56b,2023-12,new,3038.0,3038.0,0.0
S-e2c20a,A-3be56b,2024-07,churn,-3038.0,0.0,3038.0
S-e2e052,A-91e948,2023-11,new,2009.0,2009.0,0.0
S-e2fd71,A-158f4e,2023-11,new,1159.0,1159.0,0.0
S-e2fd71,A-158f4e,2025-01,churn,-1159.0,0.0,1159.0
S-e3165d,A-3b5cd1,2023-10,new,1029.0,1029.0,0.0
S-e3165d,A-3b5cd1,2024-09,churn,-1029.0,0.0,1029.0
S-e31e0c,A-977ca0,2023-04,new,4508.0,4508.0,0.0
S-e3255c,A-600734,2024-10,new,1421.0,1421.0,0.0
S-e32789,A-ac85cd,2024-10,new,2597.0,2597.0,0.0
S-e32789,A-ac85cd,2025-01,churn,-2597.0,0.0,2597.0
S-e32b16,A-d77f4c,2024-11,new,5771.0,5771.0,0.0
S-e32b16,A-d77f4c,2025-01,churn,-5771.0,0.0,5771.0
S-e32b34,A-4c56c9,2024-07,new,228.0,228.0,0.0
S-e32bf8,A-3ce5b8,2024-06,new,1592.0,1592.0,0.0
S-e32bf8,A-3ce5b8,2024-10,churn,-1592.0,0.0,1592.0
S-e338a1,A-d40bf7,2024-12,new,2891.0,2891.0,0.0
S-e339fb,A-c1e51e,2024-10,new,2786.0,2786.0,0.0
S-e339fb,A-c1e51e,2025-01,churn,-2786.0,0.0,2786.0
S-e36786,A-5b1bcd,2024-01,new,1387.0,1387.0,0.0
S-e36786,A-5b1bcd,2024-09,churn,-1387.0,0.0,1387.0
S-e36ccb,A-30b4ca,2024-06,new,17114.0,17114.0,0.0
S-e36ccb,A-30b4ca,2024-10,churn,-17114.0,0.0,17114.0
S-e371b7,A-310452,2024-12,new,9950.0,9950.0,0.0
S-e3903e,A-6da850,2024-10,new,1519.0,1519.0,0.0
S-e3903e,A-6da850,2025-01,churn,-1519.0,0.0,1519.0
S-e3a257,A-84ebe4,2024-02,new,882.0,882.0,0.0
S-e3b379,A-1f559b,2024-02,new,247.0,247.0,0.0
S-e3b379,A-1f559b,2024-10,churn,-247.0,0.0,247.0
S-e3c3c8,A-856b1e,2023-12,new,1225.0,1225.0,0.0
S-e3dff3,A-e98302,2024-07,new,1127.0,1127.0,0.0
S-e41457,A-5f2961,2024-12,new,796.0,796.0,0.0
S-e41941,A-aa9511,2024-12,new,5970.0,5970.0,0.0
S-e43d0d,A-de24d5,2024-11,new,7363.0,7363.0,0.0
S-e44044,A-eb2fdc,2024-12,new,589.0,589.0,0.0
S-e44831,A-bb2f49,2024-12,new,1372.0,1372.0,0.0
S-e477e9,A-c16101,2024-09,new,343.0,343.0,0.0
S-e477e9,A-c16101,2025-01,churn,-343.0,0.0,343.0
S-e48c4d,A-439b2f,2024-03,new,133.0,133.0,0.0
S-e48c4d,A-439b2f,2024-12,churn,-133.0,0.0,133.0
S-e4b79e,A-2e3bad,2024-01,new,2989.0,2989.0,0.0
S-e4b79e,A-2e3bad,2024-04,churn,-2989.0,0.0,2989.0
S-e4b8fd,A-f446b6,2024-04,new,2597.0,2597.0,0.0
S-e4ba87,A-e40f45,2024-05,new,513.0,513.0,0.0
S-e4ba87,A-e40f45,2024-12,churn,-513.0,0.0,513.0
S-e4cb85,A-34ea2f,2024-10,new,551.0,551.0,0.0
S-e4ce2c,A-5ed98d,2024-08,new,1176.0,1176.0,0.0
S-e4ce2c,A-5ed98d,2024-11,churn,-1176.0,0.0,1176.0
S-e4df5d,A-65c341,2024-02,new,833.0,833.0,0.0
S-e4df5d,A-65c341,2025-01,churn,-833.0,0.0,833.0
S-e505c1,A-8ae3fc,2024-09,new,1666.0,1666.0,0.0
S-e505f2,A-bb2f49,2024-06,new,1715.0,1715.0,0.0
S-e50612,A-c7e58b,2024-07,new,247.0,247.0,0.0
S-e50d84,A-0baac2,2024-12,new,2786.0,2786.0,0.0
S-e50d84,A-0baac2,2025-01,churn,-2786.0,0.0,2786.0
S-e50f43,A-4a4c2d,2023-09,new,10746.0,10746.0,0.0
S-e51242,A-8145a0,2023-11,new,1791.0,1791.0,0.0
S-e56037,A-2ebb4b,2024-05,new,2009.0,2009.0,0.0
S-e56037,A-2ebb4b,2025-01,churn,-2009.0,0.0,2009.0
S-e561b9,A-d26ab4,2024-11,new,882.0,882.0,0.0
S-e561b9,A-d26ab4,2024-12,churn,-882.0,0.0,882.0
S-e57a7d,A-3f9cc0,2024-06,new,4378.0,4378.0,0.0
S-e57a7d,A-3f9cc0,2025-01,churn,-4378.0,0.0,4378.0
S-e5909f,A-b44e3e,2024-04,new,1960.0,1960.0,0.0
S-e5ba1c,A-39868b,2024-06,new,1791.0,1791.0,0.0
S-e5bed6,A-05f0e5,2024-11,new,2842.0,2842.0,0.0
S-e5bed6,A-05f0e5,2024-12,churn,-2842.0,0.0,2842.0
S-e5c35c,A-66224b,2024-11,new,18308.0,18308.0,0.0
S-e5d9a4,A-09316c,2024-12,new,13930.0,13930.0,0.0
S-e5efce,A-cea1f0,2024-08,new,392.0,392.0,0.0
S-e6029e,A-9174e0,2024-12,new,7363.0,7363.0,0.0
S-e60306,A-f45426,2024-12,new,9154.0,9154.0,0.0
S-e60430,A-86902e,2023-12,new,12139.0,12139.0,0.0
S-e60430,A-86902e,2025-01,churn,-12139.0,0.0,12139.0
S-e60f46,A-eb7fac,2024-03,new,1393.0,1393.0,0.0
S-e60f46,A-eb7fac,2024-08,churn,-1393.0,0.0,1393.0
S-e62fc9,A-0651a4,2024-12,new,784.0,784.0,0.0
S-e62fc9,A-0651a4,2025-01,churn,-784.0,0.0,784.0
S-e63c67,A-1f7acb,2024-07,new,3136.0,3136.0,0.0
S-e64c2b,A-c16b88,2024-11,new,4577.0,4577.0,0.0
S-e6513c,A-2edab2,2023-12,new,323.0,323.0,0.0
S-e6513c,A-2edab2,2024-07,churn,-323.0,0.0,323.0
S-e6571c,A-0be015,2024-11,new,361.0,361.0,0.0
S-e6571c,A-0be015,2024-12,churn,-361.0,0.0,361.0
S-e66253,A-d5a319,2024-11,new,2985.0,2985.0,0.0
S-e6678a,A-54ecc2,2023-08,new,196.0,196.0,0.0
S-e6678a,A-54ecc2,2024-12,churn,-196.0,0.0,196.0
S-e66964,A-e6afc1,2023-06,new,969.0,969.0,0.0
S-e6a17a,A-039727,2024-12,new,4975.0,4975.0,0.0
S-e6a17a,A-039727,2025-01,churn,-4975.0,0.0,4975.0
S-e6ad38,A-b07b56,2024-11,new,1225.0,1225.0,0.0
S-e6ad38,A-b07b56,2025-01,churn,-1225.0,0.0,1225.0
S-e6b35a,A-3c1a3f,2024-03,new,76.0,76.0,0.0
S-e6b450,A-eb1312,2024-11,new,1225.0,1225.0,0.0
S-e6c842,A-8b0451,2024-11,new,779.0,779.0,0.0
S-e6c842,A-8b0451,2025-01,churn,-779.0,0.0,779.0
S-e6c900,A-cd458b,2024-09,new,490.0,490.0,0.0
S-e6c900,A-cd458b,2024-12,churn,-490.0,0.0,490.0
S-e6ce29,A-76fa4d,2024-12,new,13731.0,13731.0,0.0
S-e6dee4,A-029f69,2024-11,new,147.0,147.0,0.0
S-e6dee4,A-029f69,2025-01,churn,-147.0,0.0,147.0
S-e6f639,A-37f969,2023-12,new,1470.0,1470.0,0.0
S-e6f639,A-37f969,2025-01,churn,-1470.0,0.0,1470.0
S-e702a4,A-78f02b,2024-11,new,3582.0,3582.0,0.0
S-e702a4,A-78f02b,2025-01,churn,-3582.0,0.0,3582.0
S-e71203,A-117171,2024-10,new,8955.0,8955.0,0.0
S-e71203,A-117171,2024-12,churn,-8955.0,0.0,8955.0
S-e715bb,A-6a4e2d,2023-11,new,266.0,266.0,0.0
S-e715bb,A-6a4e2d,2024-08,churn,-266.0,0.0,266.0
S-e71f4a,A-5a184f,2024-01,new,133.0,133.0,0.0
S-e71f4a,A-5a184f,2024-10,churn,-133.0,0.0,133.0
S-e72beb,A-712533,2024-10,new,3430.0,3430.0,0.0
S-e73303,A-ba6516,2024-06,new,7562.0,7562.0,0.0
S-e73cdf,A-b7ef83,2024-11,new,8756.0,8756.0,0.0
S-e740b4,A-5c9849,2024-11,new,1235.0,1235.0,0.0
S-e740b4,A-5c9849,2024-12,churn,-1235.0,0.0,1235.0
S-e7416c,A-6dee43,2024-05,new,784.0,784.0,0.0
S-e746d2,A-977ca0,2023-08,new,18109.0,18109.0,0.0
S-e753fa,A-a6d261,2024-02,new,1372.0,1372.0,0.0
S-e753fa,A-a6d261,2024-04,churn,-1372.0,0.0,1372.0
S-e76552,A-474ad4,2024-09,new,392.0,392.0,0.0
S-e768c6,A-9289f6,2023-07,new,418.0,418.0,0.0
S-e768c6,A-9289f6,2023-09,churn,-418.0,0.0,418.0
S-e768f5,A-1ac5e0,2024-11,new,6567.0,6567.0,0.0
S-e77144,A-49b828,2023-08,new,4975.0,4975.0,0.0
S-e77b1e,A-296d7c,2024-01,new,114.0,114.0,0.0
S-e77b1e,A-296d7c,2024-12,churn,-114.0,0.0,114.0
S-e77d56,A-9289f6,2023-12,new,19.0,19.0,0.0
S-e781ba,A-53f4e3,2024-06,new,931.0,931.0,0.0
S-e781ba,A-53f4e3,2025-01,churn,-931.0,0.0,931.0
S-e78857,A-432483,2023-09,new,1990.0,1990.0,0.0
S-e78857,A-432483,2025-01,churn,-1990.0,0.0,1990.0
S-e78c09,A-b9f5b1,2024-10,new,2985.0,2985.0,0.0
S-e7a190,A-0a62f5,2024-12,new,418.0,418.0,0.0
S-e7a190,A-0a62f5,2025-01,churn,-418.0,0.0,418.0
S-e7b281,A-86902e,2024-05,new,1666.0,1666.0,0.0
S-e7b281,A-86902e,2025-01,churn,-1666.0,0.0,1666.0
S-e7c172,A-6a4e2d,2024-03,new,418.0,418.0,0.0
S-e7c172,A-6a4e2d,2024-08,churn,-418.0,0.0,418.0
S-e7cb68,A-474ad4,2024-01,new,441.0,441.0,0.0
S-e7d026,A-0aaf6e,2024-12,new,17512.0,17512.0,0.0
S-e7de53,A-4a4c2d,2024-07,new,1026.0,1026.0,0.0
S-e7e013,A-241e75,2024-08,new,342.0,342.0,0.0
S-e7e013,A-241e75,2025-01,churn,-342.0,0.0,342.0
S-e7e4bd,A-1f0ac7,2024-02,new,4776.0,4776.0,0.0
S-e7e4bd,A-1f0ac7,2024-12,churn,-4776.0,0.0,4776.0
S-e7f571,A-9affe6,2023-06,new,133.0,133.0,0.0
S-e7f571,A-9affe6,2025-01,churn,-133.0,0.0,133.0
S-e7fe6f,A-35083d,2024-07,new,2058.0,2058.0,0.0
S-e81358,A-d77f4c,2024-02,new,1421.0,1421.0,0.0
S-e81358,A-d77f4c,2025-01,churn,-1421.0,0.0,1421.0
S-e82bdc,A-4c38bc,2024-03,new,684.0,684.0,0.0
S-e83351,A-bd4708,2024-10,new,3381.0,3381.0,0.0
S-e8488d,A-52dd88,2024-08,new,5174.0,5174.0,0.0
S-e854de,A-18793f,2024-12,new,7252.0,7252.0,0.0
S-e854de,A-18793f,2025-01,churn,-7252.0,0.0,7252.0
S-e86a94,A-443f6f,2024-12,new,931.0,931.0,0.0
S-e874c1,A-92a3af,2024-07,new,1666.0,1666.0,0.0
S-e8776c,A-c222ab,2024-12,new,6368.0,6368.0,0.0
S-e88276,A-66224b,2024-12,new,1748.0,1748.0,0.0
S-e89b90,A-756192,2024-12,new,1862.0,1862.0,0.0
S-e8d48e,A-2edab2,2024-06,new,3383.0,3383.0,0.0
S-e8d48e,A-2edab2,2024-07,churn,-3383.0,0.0,3383.0
S-e8eb5c,A-dfbd31,2024-09,new,2107.0,2107.0,0.0
S-e8eb5c,A-dfbd31,2025-01,churn,-2107.0,0.0,2107.0
S-e8f8c0,A-cab532,2023-05,new,4975.0,4975.0,0.0
S-e8f8c0,A-cab532,2024-08,churn,-4975.0,0.0,4975.0
S-e90e70,A-f51f16,2024-08,new,38.0,38.0,0.0
S-e90e70,A-f51f16,2025-01,churn,-38.0,0.0,38.0
S-e912e6,A-a8d89d,2023-12,new,15522.0,15522.0,0.0
S-e912e6,A-a8d89d,2024-09,churn,-15522.0,0.0,15522.0
S-e92512,A-0dbdc6,2024-03,new,570.0,570.0,0.0
S-e92512,A-0dbdc6,2024-05,churn,-570.0,0.0,570.0
S-e9257d,A-5b1bcd,2024-12,new,3577.0,3577.0,0.0
S-e93577,A-bb2f49,2024-11,new,4165.0,4165.0,0.0
S-e9395e,A-180abf,2024-12,new,3136.0,3136.0,0.0
S-e958ba,A-417d2f,2024-03,new,637.0,637.0,0.0
S-e958ba,A-417d2f,2025-01,churn,-637.0,0.0,637.0
S-e95f57,A-1986ca,2024-09,new,3980.0,3980.0,0.0
S-e964b6,A-bcbe98,2024-12,new,874.0,874.0,0.0
S-e9737c,A-3c1a3f,2023-12,new,5771.0,5771.0,0.0
S-e977e4,A-80eeb6,2023-08,new,4378.0,4378.0,0.0
S-e977e4,A-80eeb6,2024-03,churn,-4378.0,0.0,4378.0
S-e97b9f,A-a0ca4e,2024-03,new,2388.0,2388.0,0.0
S-e98121,A-56962b,2024-12,new,32437.0,32437.0,0.0
S-e98296,A-6f8ad2,2024-10,new,784.0,784.0,0.0
S-e98bfd,A-8adedc,2024-05,new,76.0,76.0,0.0
S-e98d6b,A-309e54,2024-12,new,285.0,285.0,0.0
S-e9a159,A-1f0636,2024-06,new,20895.0,20895.0,0.0
S-e9b437,A-0f7d77,2024-11,new,539.0,539.0,0.0
S-e9bcb2,A-eb2fdc,2024-05,new,817.0,817.0,0.0
S-e9bcb2,A-eb2fdc,2024-06,churn,-817.0,0.0,817.0
S-e9dc6e,A-4437e4,2024-08,new,1862.0,1862.0,0.0
S-e9e03c,A-e40f45,2024-08,new,4179.0,4179.0,0.0
S-e9e03c,A-e40f45,2024-12,churn,-4179.0,0.0,4179.0
S-ea2c98,A-1ac5e0,2024-11,new,1617.0,1617.0,0.0
S-ea389c,A-df10db,2024-09,new,266.0,266.0,0.0
S-ea3c2c,A-d792a6,2023-05,new,1791.0,1791.0,0.0
S-ea3c2c,A-d792a6,2024-09,churn,-1791.0,0.0,1791.0
S-ea3d54,A-439b2f,2024-05,new,199.0,199.0,0.0
S-ea3d54,A-439b2f,2024-12,churn,-199.0,0.0,199.0
S-ea4844,A-c16b88,2024-06,new,1127.0,1127.0,0.0
S-ea5984,A-977ca0,2023-02,new,1194.0,1194.0,0.0
S-ea66df,A-712533,2024-10,new,1764.0,1764.0,0.0
S-ea8479,A-bcf87c,2024-10,new,323.0,323.0,0.0
S-ea9f08,A-b9eed8,2024-07,new,637.0,637.0,0.0
S-eaa2c2,A-2ebb4b,2024-05,new,779.0,779.0,0.0
S-eaa2c2,A-2ebb4b,2025-01,churn,-779.0,0.0,779.0
S-eaac58,A-ff3c73,2023-04,new,1254.0,1254.0,0.0
S-eaac58,A-ff3c73,2024-06,churn,-1254.0,0.0,1254.0
S-eabdce,A-9208f0,2023-05,new,2786.0,2786.0,0.0
S-eabdce,A-9208f0,2024-12,churn,-2786.0,0.0,2786.0
S-eabe72,A-5790f4,2024-12,new,627.0,627.0,0.0
S-eabe72,A-5790f4,2025-01,churn,-627.0,0.0,627.0
S-eac553,A-ac9111,2024-09,new,532.0,532.0,0.0
S-eadebb,A-87aa7b,2024-08,new,1176.0,1176.0,0.0
S-eadebb,A-87aa7b,2025-01,churn,-1176.0,0.0,1176.0
S-eae773,A-88c6ca,2024-12,new,539.0,539.0,0.0
S-eae806,A-c37601,2024-12,new,10746.0,10746.0,0.0
S-eaf2e2,A-427b69,2024-10,new,833.0,833.0,0.0
S-eafea7,A-cbd1a3,2024-11,new,5572.0,5572.0,0.0
S-eb15a1,A-2edab2,2024-11,new,3383.0,3383.0,0.0
S-eb23dd,A-4ef964,2024-09,new,722.0,722.0,0.0
S-eb23dd,A-4ef964,2024-11,churn,-722.0,0.0,722.0
S-eb4b0a,A-acb7f7,2024-12,new,608.0,608.0,0.0
S-eb84b1,A-05d3b3,2024-08,new,441.0,441.0,0.0
S-eb84b1,A-05d3b3,2024-10,churn,-441.0,0.0,441.0
S-eb8b81,A-1f7acb,2023-10,new,1216.0,1216.0,0.0
S-ebbda6,A-558c72,2024-10,new,735.0,735.0,0.0
S-ebbda6,A-558c72,2024-12,churn,-735.0,0.0,735.0
S-ebe172,A-c4ea60,2023-05,new,342.0,342.0,0.0
S-ebfbbe,A-00cac8,2024-08,new,152.0,152.0,0.0
S-ec0efa,A-45ce7a,2024-04,new,418.0,418.0,0.0
S-ec242e,A-8e47ca,2024-04,new,6169.0,6169.0,0.0
S-ec242e,A-8e47ca,2025-01,churn,-6169.0,0.0,6169.0
S-ec41f7,A-8bde0c,2024-12,new,3781.0,3781.0,0.0
S-ec41f7,A-8bde0c,2025-01,churn,-3781.0,0.0,3781.0
S-ec56f3,A-92a333,2024-07,new,1273.0,1273.0,0.0
S-ec58ac,A-5a184f,2023-11,new,2009.0,2009.0,0.0
S-ec58ac,A-5a184f,2024-10,churn,-2009.0,0.0,2009.0
S-ec690c,A-328bd0,2023-10,new,342.0,342.0,0.0
S-ec7c12,A-cbd1a3,2024-12,new,1194.0,1194.0,0.0
S-ec8b34,A-de58ca,2023-10,new,12338.0,12338.0,0.0
S-ecb8d5,A-df1e44,2024-12,new,665.0,665.0,0.0
S-eccbe0,A-e3bd71,2024-12,new,1519.0,1519.0,0.0
S-ece5a5,A-9ee962,2023-08,new,1470.0,1470.0,0.0
S-ece5a5,A-9ee962,2024-11,churn,-1470.0,0.0,1470.0
S-ecefa1,A-40a557,2024-06,new,475.0,475.0,0.0
S-ed1026,A-9a532a,2024-09,new,2189.0,2189.0,0.0
S-ed1eb5,A-726cfa,2024-01,new,285.0,285.0,0.0
S-ed1eb5,A-726cfa,2024-09,churn,-285.0,0.0,285.0
S-ed2593,A-e1b9cd,2023-05,new,4900.0,4900.0,0.0
S-ed2593,A-e1b9cd,2024-11,churn,-4900.0,0.0,4900.0
S-ed2bb5,A-e4bf56,2024-11,new,3383.0,3383.0,0.0
S-ed32c7,A-37f969,2023-10,new,1470.0,1470.0,0.0
S-ed32c7,A-37f969,2025-01,churn,-1470.0,0.0,1470.0
S-ed4475,A-1f559b,2024-06,new,588.0,588.0,0.0
S-ed4475,A-1f559b,2024-10,churn,-588.0,0.0,588.0
S-ed4c45,A-4e44e8,2024-09,new,15522.0,15522.0,0.0
S-ed4c45,A-4e44e8,2024-10,churn,-15522.0,0.0,15522.0
S-ed4e09,A-e43bf7,2024-02,new,2156.0,2156.0,0.0
S-ed55d2,A-039727,2024-11,new,4975.0,4975.0,0.0
S-ed55d2,A-039727,2025-01,churn,-4975.0,0.0,4975.0
S-ed61a2,A-bb1486,2024-11,new,3381.0,3381.0,0.0
S-ed61a2,A-bb1486,2024-12,churn,-3381.0,0.0,3381.0
S-ed75af,A-1f0636,2024-06,new,5145.0,5145.0,0.0
S-ed76ff,A-1e1b80,2024-03,new,9950.0,9950.0,0.0
